Date,Symbol,Open,High,Low,Close,Volume,Value
2014-12-15,nepse,916.0,916.0,916.0,916.0,0,
2014-12-16,nepse,910.2,910.2,910.2,910.2,0,
2014-12-17,nepse,900.4,900.4,900.4,900.4,0,
2014-12-18,nepse,903.89,903.89,903.89,903.89,0,
2014-12-21,nepse,896.61,896.61,896.61,896.61,0,
2014-12-22,nepse,885.44,885.44,885.44,885.44,0,
2014-12-23,nepse,877.21,877.21,877.21,877.21,0,
2014-12-24,nepse,887.8,887.8,887.8,887.8,0,
2014-12-28,nepse,903.72,903.72,903.72,903.72,0,
2014-12-29,nepse,907.23,907.23,907.23,907.23,0,
2014-12-31,nepse,902.33,902.33,902.33,902.33,0,
2015-01-01,nepse,903.68,903.68,903.68,903.68,0,
2015-01-04,nepse,917.5,917.5,917.5,917.5,0,
2015-01-05,nepse,919.77,919.77,919.77,919.77,0,
2015-01-06,nepse,917.41,917.41,917.41,917.41,0,
2015-01-07,nepse,924.54,924.54,924.54,924.54,0,
2015-01-08,nepse,930.97,930.97,930.97,930.97,0,
2015-01-11,nepse,928.33,928.33,928.33,928.33,0,
2015-01-12,nepse,927.8,927.8,927.8,927.8,0,
2015-01-13,nepse,937.48,937.48,937.48,937.48,0,
2015-01-14,nepse,939.53,939.53,939.53,939.53,0,
2015-01-18,nepse,945.36,945.36,945.36,945.36,0,
2015-01-19,nepse,975.45,975.45,975.45,975.45,0,
2015-01-20,nepse,962.8,962.8,962.8,962.8,0,
2015-01-22,nepse,959.24,959.24,959.24,959.24,0,
2015-01-25,nepse,967.19,967.19,967.19,967.19,0,
2015-01-26,nepse,968.63,968.63,968.63,968.63,0,
2015-01-27,nepse,975.14,975.14,975.14,975.14,0,
2015-01-28,nepse,988.07,988.07,988.07,988.07,0,
2015-01-29,nepse,986.66,986.66,986.66,986.66,0,
2015-02-01,nepse,991.44,991.44,991.44,991.44,0,
2015-02-02,nepse,990.76,990.76,990.76,990.76,0,
2015-02-03,nepse,987.55,987.55,987.55,987.55,0,
2015-02-04,nepse,987.03,987.03,987.03,987.03,749308,
2015-02-05,nepse,984.22,984.22,984.22,984.22,622234,
